Metadata_Compound_Source,Metadata_JCP2022
source_1,JCP2022_076770
source_1,JCP2022_076800
source_1,JCP2022_076809
source_1,JCP2022_076813
source_1,JCP2022_076816
source_1,JCP2022_076822
source_1,JCP2022_076831
source_1,JCP2022_076843
source_1,JCP2022_076870
source_1,JCP2022_076874
source_1,JCP2022_076918
source_1,JCP2022_076922
source_1,JCP2022_076926
source_1,JCP2022_076928
source_1,JCP2022_076957
source_1,JCP2022_076966
source_1,JCP2022_076969
source_1,JCP2022_076987
source_1,JCP2022_077002
source_1,JCP2022_077004
source_1,JCP2022_077013
source_1,JCP2022_077014
source_1,JCP2022_077021
source_1,JCP2022_077041
source_1,JCP2022_077043
source_1,JCP2022_077044
source_1,JCP2022_077051
source_1,JCP2022_077053
source_1,JCP2022_077059
source_1,JCP2022_077076
source_1,JCP2022_077088
source_1,JCP2022_077095
source_1,JCP2022_077102
source_1,JCP2022_077105
source_1,JCP2022_077119
source_1,JCP2022_077120
source_1,JCP2022_077121
source_1,JCP2022_077129
source_1,JCP2022_077136
source_1,JCP2022_077137
source_1,JCP2022_077148
source_1,JCP2022_077169
source_1,JCP2022_077171
source_1,JCP2022_077178
source_1,JCP2022_077182
source_1,JCP2022_077190
source_1,JCP2022_077193
source_1,JCP2022_077199
source_1,JCP2022_077207
source_1,JCP2022_077209
source_1,JCP2022_077218
source_1,JCP2022_077226
source_1,JCP2022_077234
source_1,JCP2022_077239
source_1,JCP2022_077271
source_1,JCP2022_077273
source_1,JCP2022_077278
source_1,JCP2022_077283
source_1,JCP2022_077290
source_1,JCP2022_077296
source_1,JCP2022_077300
source_1,JCP2022_077308
source_1,JCP2022_077320
source_1,JCP2022_077327
source_1,JCP2022_077335
source_1,JCP2022_077339
source_1,JCP2022_077341
source_1,JCP2022_077352
source_1,JCP2022_077361
source_1,JCP2022_077369
source_1,JCP2022_077387
source_1,JCP2022_077388
source_1,JCP2022_077391
source_1,JCP2022_077402
source_1,JCP2022_077403
source_1,JCP2022_077406
source_1,JCP2022_077412
source_1,JCP2022_077415
source_1,JCP2022_077449
source_1,JCP2022_077456
source_1,JCP2022_077457
source_1,JCP2022_077458
source_1,JCP2022_077461
source_1,JCP2022_077464
source_1,JCP2022_077466
source_1,JCP2022_077482
source_1,JCP2022_077498
source_1,JCP2022_077504
source_1,JCP2022_077514
source_1,JCP2022_077515
source_1,JCP2022_077521
source_1,JCP2022_077526
source_1,JCP2022_077538
source_1,JCP2022_077544
source_1,JCP2022_077550
source_1,JCP2022_077556
source_1,JCP2022_077574
source_1,JCP2022_077588
source_1,JCP2022_077607
source_1,JCP2022_077614
source_1,JCP2022_077626
source_1,JCP2022_077628
source_1,JCP2022_077633
source_1,JCP2022_077634
source_1,JCP2022_077652
source_1,JCP2022_077664
source_1,JCP2022_077696
source_1,JCP2022_077702
source_1,JCP2022_077704
source_1,JCP2022_077711
source_1,JCP2022_077725
source_1,JCP2022_077739
source_1,JCP2022_077748
source_1,JCP2022_077758
source_1,JCP2022_077759
source_1,JCP2022_077761
source_1,JCP2022_077791
source_1,JCP2022_077808
source_1,JCP2022_077831
source_1,JCP2022_077856
source_1,JCP2022_077857
source_1,JCP2022_077862
source_1,JCP2022_077897
source_1,JCP2022_077899
source_1,JCP2022_077922
source_1,JCP2022_077930
source_1,JCP2022_077934
source_1,JCP2022_077949
source_1,JCP2022_077971
source_1,JCP2022_077987
source_1,JCP2022_077990
source_1,JCP2022_077996
source_1,JCP2022_078006
source_1,JCP2022_078018
source_1,JCP2022_078026
source_1,JCP2022_078027
source_1,JCP2022_078038
source_1,JCP2022_078066
source_1,JCP2022_078077
source_1,JCP2022_078085
source_1,JCP2022_078101
source_1,JCP2022_078110
source_1,JCP2022_078112
source_1,JCP2022_078131
source_1,JCP2022_078142
source_1,JCP2022_078147
source_1,JCP2022_078152
source_1,JCP2022_078153
source_1,JCP2022_078158
source_1,JCP2022_078159
source_1,JCP2022_078164
source_1,JCP2022_078170
source_1,JCP2022_078181
source_1,JCP2022_078186
source_1,JCP2022_078188
source_1,JCP2022_078202
source_1,JCP2022_078207
source_1,JCP2022_078210
source_1,JCP2022_078225
source_1,JCP2022_078226
source_1,JCP2022_078259
source_1,JCP2022_078266
source_1,JCP2022_078274
source_1,JCP2022_078278
source_1,JCP2022_078295
source_1,JCP2022_078298
source_1,JCP2022_078311
source_1,JCP2022_078321
source_1,JCP2022_078323
source_1,JCP2022_078331
source_1,JCP2022_078338
source_1,JCP2022_078345
source_1,JCP2022_078353
source_1,JCP2022_078358
source_1,JCP2022_078364
source_1,JCP2022_078365
source_1,JCP2022_078378
source_1,JCP2022_078399
source_1,JCP2022_078408
source_1,JCP2022_078411
source_1,JCP2022_078449
source_1,JCP2022_078456
source_1,JCP2022_078463
source_1,JCP2022_078491
source_1,JCP2022_078499
source_1,JCP2022_078508
source_1,JCP2022_078534
source_1,JCP2022_078543
source_1,JCP2022_078545
source_1,JCP2022_078566
source_1,JCP2022_078567
source_1,JCP2022_078586
source_1,JCP2022_078595
source_1,JCP2022_078615
source_1,JCP2022_078620
source_1,JCP2022_078633
source_1,JCP2022_078634
source_1,JCP2022_078645
source_1,JCP2022_078681
source_1,JCP2022_078690
source_1,JCP2022_078705
source_1,JCP2022_078714
source_1,JCP2022_078716
source_1,JCP2022_078721
source_1,JCP2022_078723
source_1,JCP2022_078725
source_1,JCP2022_078736
source_1,JCP2022_078750
source_1,JCP2022_078756
source_1,JCP2022_078770
source_1,JCP2022_078771
source_1,JCP2022_078776
source_1,JCP2022_078785
source_1,JCP2022_078803
source_1,JCP2022_078804
source_1,JCP2022_078813
source_1,JCP2022_078828
source_1,JCP2022_078830
source_1,JCP2022_078838
source_1,JCP2022_078846
source_1,JCP2022_078848
source_1,JCP2022_078854
source_1,JCP2022_078884
source_1,JCP2022_078907
source_1,JCP2022_078913
source_1,JCP2022_078931
source_1,JCP2022_078942
source_1,JCP2022_078946
source_1,JCP2022_078957
source_1,JCP2022_078963
source_1,JCP2022_078969
source_1,JCP2022_078978
source_1,JCP2022_078979
source_1,JCP2022_078991
source_1,JCP2022_079000
source_1,JCP2022_079003
source_1,JCP2022_079005
source_1,JCP2022_079009
source_1,JCP2022_079020
source_1,JCP2022_079022
source_1,JCP2022_079037
source_1,JCP2022_079046
source_1,JCP2022_079048
source_1,JCP2022_079052
source_1,JCP2022_079056
source_1,JCP2022_079058
source_1,JCP2022_079060
source_1,JCP2022_079068
source_1,JCP2022_079071
source_1,JCP2022_079074
source_1,JCP2022_079075
source_1,JCP2022_079099
source_1,JCP2022_079101
source_1,JCP2022_079103
source_1,JCP2022_079109
source_1,JCP2022_079112
source_1,JCP2022_079113
source_1,JCP2022_079133
source_1,JCP2022_079138
source_1,JCP2022_079140
source_1,JCP2022_079143
source_1,JCP2022_079163
source_1,JCP2022_079187
source_1,JCP2022_079196
source_1,JCP2022_079213
source_1,JCP2022_079240
source_1,JCP2022_079245
source_1,JCP2022_079254
source_1,JCP2022_079259
source_1,JCP2022_079274
source_1,JCP2022_079282
source_1,JCP2022_079290
source_1,JCP2022_079301
source_1,JCP2022_079323
source_1,JCP2022_079336
source_1,JCP2022_079342
source_1,JCP2022_079345
source_1,JCP2022_079371
source_1,JCP2022_079381
source_1,JCP2022_079387
source_1,JCP2022_079388
source_1,JCP2022_079398
source_1,JCP2022_079399
source_1,JCP2022_079409
source_1,JCP2022_079422
source_1,JCP2022_079429
source_1,JCP2022_079433
source_1,JCP2022_079435
source_1,JCP2022_079452
source_1,JCP2022_079478
source_1,JCP2022_079484
source_1,JCP2022_079486
source_1,JCP2022_079492
source_1,JCP2022_079503
source_1,JCP2022_079519
source_1,JCP2022_079522
source_1,JCP2022_079524
source_1,JCP2022_079525
source_1,JCP2022_079528
source_1,JCP2022_079530
source_1,JCP2022_079535
source_1,JCP2022_079545
source_1,JCP2022_079546
source_1,JCP2022_079555
source_1,JCP2022_079556
source_1,JCP2022_079561
source_1,JCP2022_079568
source_1,JCP2022_079586
source_1,JCP2022_079588
source_1,JCP2022_079591
source_1,JCP2022_079592
source_1,JCP2022_079599
source_1,JCP2022_079602
source_1,JCP2022_079607
source_1,JCP2022_079615
source_1,JCP2022_079618
source_1,JCP2022_079655
source_1,JCP2022_079660
source_1,JCP2022_079662
source_1,JCP2022_079675
source_1,JCP2022_079678
source_1,JCP2022_079685
source_1,JCP2022_079689
source_1,JCP2022_079690
source_1,JCP2022_079693
source_1,JCP2022_079694
source_1,JCP2022_079705
source_1,JCP2022_079734
source_1,JCP2022_079749
source_1,JCP2022_079750
source_1,JCP2022_079751
source_1,JCP2022_079771
source_1,JCP2022_079774
source_1,JCP2022_079777
source_1,JCP2022_079787
source_1,JCP2022_079805
source_1,JCP2022_079810
source_1,JCP2022_079813
source_1,JCP2022_079826
source_1,JCP2022_079846
source_1,JCP2022_079870
source_1,JCP2022_079884
source_1,JCP2022_079885
source_1,JCP2022_079909
source_1,JCP2022_079915
source_1,JCP2022_079935
source_1,JCP2022_079944
source_1,JCP2022_079946
source_1,JCP2022_079949
source_1,JCP2022_079952
source_1,JCP2022_079956
source_1,JCP2022_079959
source_1,JCP2022_079977
source_1,JCP2022_079983
source_1,JCP2022_079986
source_1,JCP2022_079998
source_1,JCP2022_080009
source_1,JCP2022_080015
source_1,JCP2022_080018
source_1,JCP2022_080020
source_1,JCP2022_080021
source_1,JCP2022_080043
source_1,JCP2022_080059
source_1,JCP2022_080066
source_1,JCP2022_080070
source_1,JCP2022_080074
source_1,JCP2022_080085
source_1,JCP2022_080091
source_1,JCP2022_080093
source_1,JCP2022_080108
source_1,JCP2022_080109
source_1,JCP2022_080117
source_1,JCP2022_080123
source_1,JCP2022_080132
source_1,JCP2022_080137
source_1,JCP2022_080143
source_1,JCP2022_080149
source_1,JCP2022_080172
source_1,JCP2022_080197
source_1,JCP2022_080203
source_1,JCP2022_080214
source_1,JCP2022_080215
source_1,JCP2022_080230
source_1,JCP2022_080243
source_1,JCP2022_080256
source_1,JCP2022_080266
source_1,JCP2022_080270
source_1,JCP2022_080279
source_1,JCP2022_080287
source_1,JCP2022_080288
source_1,JCP2022_080299
source_1,JCP2022_080301
source_1,JCP2022_080332
source_1,JCP2022_080357
source_1,JCP2022_080363
source_1,JCP2022_080387
source_1,JCP2022_080396
source_1,JCP2022_080445
source_1,JCP2022_080452
source_1,JCP2022_080453
source_1,JCP2022_080456
source_1,JCP2022_080471
source_1,JCP2022_080487
source_1,JCP2022_080511
source_1,JCP2022_080565
source_1,JCP2022_080578
source_1,JCP2022_080601
source_1,JCP2022_080608
source_1,JCP2022_080623
source_1,JCP2022_080630
source_1,JCP2022_080637
source_1,JCP2022_080641
source_1,JCP2022_080649
source_1,JCP2022_080656
source_1,JCP2022_080661
source_1,JCP2022_080662
source_1,JCP2022_080668
source_1,JCP2022_080670
source_1,JCP2022_080686
source_1,JCP2022_080696
source_1,JCP2022_080697
source_1,JCP2022_080710
source_1,JCP2022_080714
source_1,JCP2022_080724
source_1,JCP2022_080725
source_1,JCP2022_080747
source_1,JCP2022_080759
source_1,JCP2022_080766
source_1,JCP2022_080767
source_1,JCP2022_080774
source_1,JCP2022_080776
source_1,JCP2022_080790
source_1,JCP2022_080791
source_1,JCP2022_080794
source_1,JCP2022_080801
source_1,JCP2022_080804
source_1,JCP2022_080808
source_1,JCP2022_080812
source_1,JCP2022_080818
source_1,JCP2022_080821
source_1,JCP2022_080839
source_1,JCP2022_080843
source_1,JCP2022_080856
source_1,JCP2022_080857
source_1,JCP2022_080873
source_1,JCP2022_080882
source_1,JCP2022_080887
source_1,JCP2022_080911
source_1,JCP2022_080917
source_1,JCP2022_080921
source_1,JCP2022_080927
source_1,JCP2022_080945
source_1,JCP2022_080951
source_1,JCP2022_080969
source_1,JCP2022_080970
source_1,JCP2022_081005
source_1,JCP2022_081014
source_1,JCP2022_081018
source_1,JCP2022_081031
source_1,JCP2022_081039
source_1,JCP2022_081045
source_1,JCP2022_081060
source_1,JCP2022_081065
source_1,JCP2022_081079
source_1,JCP2022_081096
source_1,JCP2022_081102
source_1,JCP2022_081111
source_1,JCP2022_081114
source_1,JCP2022_081120
source_1,JCP2022_081121
source_1,JCP2022_081130
source_1,JCP2022_081135
source_1,JCP2022_081155
source_1,JCP2022_081165
source_1,JCP2022_081175
source_1,JCP2022_081188
source_1,JCP2022_081204
source_1,JCP2022_081207
source_1,JCP2022_081208
source_1,JCP2022_081216
source_1,JCP2022_081221
source_1,JCP2022_081223
source_1,JCP2022_081227
source_1,JCP2022_081236
source_1,JCP2022_081242
source_1,JCP2022_081243
source_1,JCP2022_081247
source_1,JCP2022_081251
source_1,JCP2022_081257
source_1,JCP2022_081262
source_1,JCP2022_081265
source_1,JCP2022_081268
source_1,JCP2022_081285
source_1,JCP2022_081294
source_1,JCP2022_081311
source_1,JCP2022_081312
source_1,JCP2022_081316
source_1,JCP2022_081321
source_1,JCP2022_081336
source_1,JCP2022_081343
source_1,JCP2022_081346
source_1,JCP2022_081350
source_1,JCP2022_081360
source_1,JCP2022_081366
source_1,JCP2022_081412
source_1,JCP2022_081413
source_1,JCP2022_081414
source_1,JCP2022_081416
source_1,JCP2022_081437
source_1,JCP2022_081440
source_1,JCP2022_081452
source_1,JCP2022_081463
source_1,JCP2022_081466
source_1,JCP2022_081489
source_1,JCP2022_081494
source_1,JCP2022_081507
source_1,JCP2022_081528
source_1,JCP2022_081530
source_1,JCP2022_081550
source_1,JCP2022_081562
source_1,JCP2022_081566
source_1,JCP2022_081571
source_1,JCP2022_081580
source_1,JCP2022_081593
source_1,JCP2022_081601
source_1,JCP2022_081603
source_1,JCP2022_081607
source_1,JCP2022_081618
source_1,JCP2022_081625
source_1,JCP2022_081627
source_1,JCP2022_081636
source_1,JCP2022_081639
source_1,JCP2022_081661
source_1,JCP2022_081663
source_1,JCP2022_081691
source_1,JCP2022_081695
source_1,JCP2022_081696
source_1,JCP2022_081706
source_1,JCP2022_081719
source_1,JCP2022_081745
source_1,JCP2022_081754
source_1,JCP2022_081762
source_1,JCP2022_081781
source_1,JCP2022_081784
source_1,JCP2022_081796
source_1,JCP2022_081817
source_1,JCP2022_081818
source_1,JCP2022_081824
source_1,JCP2022_081825
source_1,JCP2022_081834
source_1,JCP2022_081842
source_1,JCP2022_081858
source_1,JCP2022_081861
source_1,JCP2022_081889
source_1,JCP2022_081902
source_1,JCP2022_081907
source_1,JCP2022_081920
source_1,JCP2022_081924
source_1,JCP2022_081928
source_1,JCP2022_081932
source_1,JCP2022_081949
source_1,JCP2022_081950
source_1,JCP2022_081952
source_1,JCP2022_081995
source_1,JCP2022_082005
source_1,JCP2022_082009
source_1,JCP2022_082034
source_1,JCP2022_082037
source_1,JCP2022_082057
source_1,JCP2022_082061
source_1,JCP2022_082064
source_1,JCP2022_082066
source_1,JCP2022_082067
source_1,JCP2022_082068
source_1,JCP2022_082071
source_1,JCP2022_082074
source_1,JCP2022_082076
source_1,JCP2022_082085
source_1,JCP2022_082086
source_1,JCP2022_082088
source_1,JCP2022_082115
source_1,JCP2022_082125
source_1,JCP2022_082126
source_1,JCP2022_082133
source_1,JCP2022_082136
source_1,JCP2022_082149
source_1,JCP2022_082158
source_1,JCP2022_082172
source_1,JCP2022_082174
source_1,JCP2022_082183
source_1,JCP2022_082185
source_1,JCP2022_082196
source_1,JCP2022_082209
source_1,JCP2022_082227
source_1,JCP2022_082235
source_1,JCP2022_082237
source_1,JCP2022_082248
source_1,JCP2022_082253
source_1,JCP2022_082257
source_1,JCP2022_082277
source_1,JCP2022_082284
source_1,JCP2022_082298
source_1,JCP2022_082300
source_1,JCP2022_082301
source_1,JCP2022_082316
source_1,JCP2022_082344
source_1,JCP2022_082349
source_1,JCP2022_082350
source_1,JCP2022_082351
source_1,JCP2022_082394
source_1,JCP2022_082399
source_1,JCP2022_082410
source_1,JCP2022_082413
source_1,JCP2022_082418
source_1,JCP2022_082434
source_1,JCP2022_082435
source_1,JCP2022_082448
source_1,JCP2022_082451
source_1,JCP2022_082466
source_1,JCP2022_082470
source_1,JCP2022_082495
source_1,JCP2022_082534
source_1,JCP2022_082542
source_1,JCP2022_082549
source_1,JCP2022_082553
source_1,JCP2022_082596
source_1,JCP2022_082597
source_1,JCP2022_082623
source_1,JCP2022_082627
source_1,JCP2022_082634
source_1,JCP2022_082646
source_1,JCP2022_082648
source_1,JCP2022_082662
source_1,JCP2022_082669
source_1,JCP2022_082685
source_1,JCP2022_082695
source_1,JCP2022_082755
source_1,JCP2022_082759
source_1,JCP2022_082762
source_1,JCP2022_082764
source_1,JCP2022_082774
source_1,JCP2022_082788
source_1,JCP2022_082797
source_1,JCP2022_082814
source_1,JCP2022_082844
source_1,JCP2022_082849
source_1,JCP2022_082851
source_1,JCP2022_082852
source_1,JCP2022_082859
source_1,JCP2022_082886
source_1,JCP2022_082894
source_1,JCP2022_082895
source_1,JCP2022_082899
source_1,JCP2022_082909
source_1,JCP2022_082920
source_1,JCP2022_082922
source_1,JCP2022_082939
source_1,JCP2022_082972
source_1,JCP2022_082978
source_1,JCP2022_083000
source_1,JCP2022_083006
source_1,JCP2022_083027
source_1,JCP2022_083031
source_1,JCP2022_083040
source_1,JCP2022_083050
source_1,JCP2022_083053
source_1,JCP2022_083063
source_1,JCP2022_083071
source_1,JCP2022_083072
source_1,JCP2022_083073
source_1,JCP2022_083084
source_1,JCP2022_083095
source_1,JCP2022_083100
source_1,JCP2022_083101
source_1,JCP2022_083102
source_1,JCP2022_083113
source_1,JCP2022_083134
source_1,JCP2022_083135
source_1,JCP2022_083138
source_1,JCP2022_083162
source_1,JCP2022_083171
source_1,JCP2022_083187
source_1,JCP2022_083189
source_1,JCP2022_083192
source_1,JCP2022_083202
source_1,JCP2022_083218
source_1,JCP2022_083231
source_1,JCP2022_083238
source_1,JCP2022_083262
source_1,JCP2022_083267
source_1,JCP2022_083293
source_1,JCP2022_083305
source_1,JCP2022_083337
source_1,JCP2022_083344
source_1,JCP2022_083401
source_1,JCP2022_083414
source_1,JCP2022_083418
source_1,JCP2022_083422
source_1,JCP2022_083426
source_1,JCP2022_083430
source_1,JCP2022_083434
source_1,JCP2022_083436
source_1,JCP2022_083461
source_1,JCP2022_083470
source_1,JCP2022_083472
source_1,JCP2022_083486
source_1,JCP2022_083521
source_1,JCP2022_083522
source_1,JCP2022_083523
source_1,JCP2022_083530
source_1,JCP2022_083550
source_1,JCP2022_083565
source_1,JCP2022_083568
source_1,JCP2022_083579
source_1,JCP2022_083588
source_1,JCP2022_083609
source_1,JCP2022_083614
source_1,JCP2022_083615
source_1,JCP2022_083617
source_1,JCP2022_083618
source_1,JCP2022_083623
source_1,JCP2022_083639
source_1,JCP2022_083643
source_1,JCP2022_083661
source_1,JCP2022_083671
source_1,JCP2022_083672
source_1,JCP2022_083698
source_1,JCP2022_083700
source_1,JCP2022_083709
source_1,JCP2022_083718
source_1,JCP2022_083738
source_1,JCP2022_083739
source_1,JCP2022_083796
source_1,JCP2022_083798
source_1,JCP2022_083799
source_1,JCP2022_083805
source_1,JCP2022_083820
source_1,JCP2022_083822
source_1,JCP2022_083836
source_1,JCP2022_083846
source_1,JCP2022_083847
source_1,JCP2022_083851
source_1,JCP2022_083862
source_1,JCP2022_083865
source_1,JCP2022_083873
source_1,JCP2022_083894
source_1,JCP2022_083900
source_1,JCP2022_083903
source_1,JCP2022_083905
source_1,JCP2022_083914
source_1,JCP2022_083916
source_1,JCP2022_083921
source_1,JCP2022_083939
source_1,JCP2022_083943
source_1,JCP2022_083967
source_1,JCP2022_083989
source_1,JCP2022_083999
source_1,JCP2022_084011
source_1,JCP2022_084019
source_1,JCP2022_084025
source_1,JCP2022_084034
source_1,JCP2022_084035
source_1,JCP2022_084054
source_1,JCP2022_084056
source_1,JCP2022_084061
source_1,JCP2022_084067
source_1,JCP2022_084081
source_1,JCP2022_084086
source_1,JCP2022_084094
source_1,JCP2022_084106
source_1,JCP2022_084116
source_1,JCP2022_084119
source_1,JCP2022_084156
source_1,JCP2022_084165
source_1,JCP2022_084190
source_1,JCP2022_084209
source_1,JCP2022_084218
source_1,JCP2022_084221
source_1,JCP2022_084231
source_1,JCP2022_084232
source_1,JCP2022_084244
source_1,JCP2022_084254
source_1,JCP2022_084289
source_1,JCP2022_084300
source_1,JCP2022_084316
source_1,JCP2022_084324
source_1,JCP2022_084352
source_1,JCP2022_084365
source_1,JCP2022_084385
source_1,JCP2022_084392
source_1,JCP2022_084399
source_1,JCP2022_084404
source_1,JCP2022_084409
source_1,JCP2022_084412
source_1,JCP2022_084416
source_1,JCP2022_084420
source_1,JCP2022_084423
source_1,JCP2022_084426
source_1,JCP2022_084440
source_1,JCP2022_084448
